project,from_tctracer_fqs,to_tctracer_fqs,from_url,to_url
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testLang295(),org.apache.commons.lang3.text.StrBuilder.indexOf(char),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L1927,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L2411
commons-lang,org.apache.commons.lang3.builder.CompareToBuilderTest.testObjectComparator(),org.apache.commons.lang3.builder.CompareToBuilder.toComparison(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/builder/CompareToBuilderTest.java#L300,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/builder/CompareToBuilder.java#L1014
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testCapacityAndLength(),org.apache.commons.lang3.text.StrBuilder.capacity(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L221,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L229
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testCapacityAndLength(),org.apache.commons.lang3.text.StrBuilder.ensureCapacity(int),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L221,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L239
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testCapacityAndLength(),org.apache.commons.lang3.text.StrBuilder.isEmpty(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L221,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L283
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testCapacityAndLength(),org.apache.commons.lang3.text.StrBuilder.length(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L221,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L193
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testCapacityAndLength(),org.apache.commons.lang3.text.StrBuilder.minimizeCapacity(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L221,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L253
commons-lang,org.apache.commons.lang3.text.StrBuilderTest.testCapacityAndLength(),org.apache.commons.lang3.text.StrBuilder.size(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/StrBuilderTest.java#L221,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/StrBuilder.java#L271
commons-lang,org.apache.commons.lang3.ConversionTest.testBinaryToHexDigitMsb0_bits(),org.apache.commons.lang3.Conversion.binaryToHexDigitMsb0_4bits(boolean[]),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/ConversionTest.java#L275,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/Conversion.java#L354
commons-lang,org.apache.commons.lang3.reflect.TypeUtilsTest.testLang1114(),"org.apache.commons.lang3.reflect.TypeUtils.equals(Type, Type)",https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java#L733,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java#L1573
commons-lang,org.apache.commons.lang3.StringUtilsContainsTest.testContainsIgnoreCase_StringString(),"org.apache.commons.lang3.StringUtils.containsIgnoreCase(CharSequence, CharSequence)",https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/StringUtilsContainsTest.java#L267,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/StringUtils.java#L2006
commons-lang,org.apache.commons.lang3.CharSetTest.testHashCode(),org.apache.commons.lang3.CharSet.hashCode(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/CharSetTest.java#L371,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/CharSet.java#L280
commons-lang,org.apache.commons.lang3.builder.HashCodeBuilderTest.testSuper(),org.apache.commons.lang3.builder.HashCodeBuilder.appendSuper(int),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/builder/HashCodeBuilderTest.java#L185,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/builder/HashCodeBuilder.java#L951
commons-lang,org.apache.commons.lang3.LocaleUtilsTest.testLanguagesByCountry(),org.apache.commons.lang3.LocaleUtils.languagesByCountry(String),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/LocaleUtilsTest.java#L431,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/LocaleUtils.java#L292
commons-lang,org.apache.commons.lang3.reflect.TypeUtilsTest.testIsArrayGenericTypes(),org.apache.commons.lang3.reflect.TypeUtils.isArrayType(Type),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/reflect/TypeUtilsTest.java#L610,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/reflect/TypeUtils.java#L1338
commons-lang,org.apache.commons.lang3.time.FastTimeZoneTest.testUTC(),org.apache.commons.lang3.time.FastTimeZone.getGmtTimeZone(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/time/FastTimeZoneTest.java#L51,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/time/FastTimeZone.java#L38
commons-lang,org.apache.commons.lang3.time.FastTimeZoneTest.testUTC(),org.apache.commons.lang3.time.FastTimeZone.getTimeZone(String),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/time/FastTimeZoneTest.java#L51,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/time/FastTimeZone.java#L75
commons-lang,org.apache.commons.lang3.ClassPathUtilsTest.testToFullyQualifiedPathPackageNullString(),"org.apache.commons.lang3.ClassPathUtils.toFullyQualifiedPath(Package, String)",https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/ClassPathUtilsTest.java#L98,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/ClassPathUtils.java#L124
commons-lang,org.apache.commons.lang3.math.NumberUtilsTest.testMaxInt_nullArray(),org.apache.commons.lang3.math.NumberUtils.max(int[]),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/math/NumberUtilsTest.java#L728,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/math/NumberUtils.java#L990
commons-lang,org.apache.commons.lang3.mutable.MutableShortTest.testToString(),org.apache.commons.lang3.mutable.MutableShort.toString(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/mutable/MutableShortTest.java#L262,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/mutable/MutableShort.java#L388
commons-lang,org.apache.commons.lang3.text.translate.EntityArraysTest.testHTML40_EXTENDED_ESCAPE(),org.apache.commons.lang3.text.translate.EntityArrays.HTML40_EXTENDED_ESCAPE(),https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/test/java/org/apache/commons/lang3/text/translate/EntityArraysTest.java#L40,https://github.com/apache/commons-lang/blob/425d8085cfcaab5a78bf0632f9ae77b7e9127cf8/src/main/java/org/apache/commons/lang3/text/translate/EntityArrays.java#L156
